ID,WIKI_PAGE,Cause_of_Death,Death_Summary
6d5fddf6a3649a9d0d1e0e4b0f5f451a,Jackson_Pollock,"car crash, alcohol influence","In 1955, Pollock completed his last two paintings, Scent and Search. The following year, he did not paint at all, but instead focused on making sculptures at Tony Smith's home. These sculptures were made of wire, gauze, and plaster, and had heavily textured surfaces similar to his paintings. However, by 1956, Pollock's relationship with his wife, Lee Krasner, was deteriorating due to his alcoholism and infidelity with another artist, Ruth Kligman. On August 11, 1956, Pollock died in a car crash while driving under the influence of alcohol. Krasner, who was away in Europe at the time, learned of his death and quickly returned. A retrospective exhibition of Pollock's work was held at the Museum of Modern Art in New York City four months after his death, and larger exhibitions were held in 1967, 1998, and 1999. Despite changing art world trends, Krasner managed her husband's estate and maintained his reputation. Pollock and Krasner are buried in Green River Cemetery with marked graves."
e84fe4139c5abfa4d9e19dfc13374b1c,Jack_Paar,cause of death: stroke,"Jack Paar was married twice to his first wife, Irene Paar. After divorcing, they remarried in 1940 and then divorced again. He then married Miriam Wagner in 1943, and they remained together until his death. Paar's health began to decline in the 1990s, and he had a triple-bypass heart surgery in 1998 and suffered a stroke in 2003. He died in 2004 at his home in Greenwich, Connecticut, with Miriam and their daughter Randy by his side. His body was cremated, and his ashes were returned to his family."
5ec7f8fe234d6ebb19989ac9e40e93ff,U_Aung_San,No relevant section found,No relevant section found
855a59a14154f33068b94687c16b59a4,Samuel_H._Shapiro,No relevant section found,No relevant section found
60dbeef0e22a254eb42c2b4f8460a4da,Gerald_Thomas,No relevant section found,No relevant section found
6f2be7945360d3e5f9f2b19529cc05a6,Theodor_Schwann,No relevant section found,No relevant section found
eaf7539be01d454c4fa84c33cbb2ccd1,Karl_L._Rankin,No relevant section found,No relevant section found
6b642441a4f6f23536ca13048ed219b3,Giuditta_Pasta,No relevant section found,No relevant section found
05baf2048b9dbd8e3349e973f28be419,Pete_Rozelle,Unknown,"After the assassination of President John F. Kennedy, NFL Commissioner Pete Rozelle had to make the decision whether to cancel the Sunday games following the assassination. He consulted with the White House press secretary, who urged Rozelle to proceed with the games. Some players and news outlets disagreed with the decision, and Rozelle later admitted that canceling the games might have been wiser. In 1966, Rozelle led negotiations to merge the NFL and AFL, resulting in the creation of the Super Bowl. He played a crucial role in making the Super Bowl the most-watched sporting event in the United States. The AFL expanded during this time, and in 1970, it was absorbed into the NFL, forming the AFC and NFC conferences."
353fc99e379d9dc5e500a92f4bca1f80,Howard_Vernon,No relevant section found,No relevant section found
9a72c552aeceb3c700b3ef1981bc6a3a,Sacha_Pitoëff,suicide,"Pitoëff was a married to French actress Luce Garcia-Ville, who died by suicide in 1975. He had two siblings, Svetlana Pitoëff and Aniouta Pitoeff, who were an actress and writer respectively. Pitoëff was known for his tall and thin appearance, which may have been caused by Marfan syndrome. He dealt with depression in his later years and passed away at the age of 70 in Paris in 1990."
3ed09780de40a7bde8e3aeb0b869a75e,Cecil_Rhodes,Heart failure,"Rhodes was a prominent political figure in southern Africa during the Second Boer War. However, he suffered from poor health throughout his life. At the age of 16, he was sent to Natal in hopes that the climate would improve his heart condition. Although his health improved upon returning to Kimberley, his heart and lung problems resurfaced later in life. Despite these health issues, Rhodes remained politically active until his death from heart failure at the age of 48. His funeral procession was widely attended, and he was laid to rest in Matobo National Park, Zimbabwe."
6b3816dd867eff2f57806b171dd6beb0,Fausto_Veranzio,No relevant section found,No relevant section found
43a1ab4e057cd8a1b9a354d2218ae719,Iva_Toguri,No relevant section found,No relevant section found
2dae0d618042c3b9b40b369d81c807a4,Shock_G,Accidental drug overdose,"Shock G, also known as Gregory Jacobs, was found dead in a motel room in Tampa, Florida on April 22, 2021, at the age of 57. The Hillsborough County Medical Examiner determined that his death was caused by an accidental overdose of fentanyl, methamphetamine, and alcohol. He was buried at Parklawn Memorial Cemetery in Dunedin, Florida."
75bbcb8039b32e59ce0baf9709794600,Charles_Reade,No relevant section found,No relevant section found
066373a783ba6820a66150241a9fc75c,Sophie_Tucker,No relevant section found,No relevant section found
39690ba9dca347021902e852e48e8b73,Robert_Stone,No relevant section found,No relevant section found
5607a5d216b12e7f03b988b225d76b95,Phillips_Talbot,No relevant section found,No relevant section found
c9de8a7dd29c711576b4e20d3c8eca23,"Louis-Joseph,_duc_de_Vendôme",No relevant section found,No relevant section found
a75fdbb5f2ae28ff7993945ea0a842e9,Tony_Rosato,heart attack,"On January 10, 2017, Rosato passed away due to a heart attack, at the age of 62. The following Saturday, on January 14, 2017, Saturday Night Live paid tribute to him at the end of their episode."
73dc5fc96258556409ae6552ac5e071d,Jeremy_Thorpe,complications of Parkinson's disease,"Jeremy Thorpe, a British politician, made his last public appearance in 2009 for the unveiling of a bust of himself at the House of Commons. After that, he was primarily confined to his home and taken care of by his wife Marion until she became too ill. Marion passed away in March 2014, and Thorpe continued to live for another nine months, eventually dying from complications of Parkinson's disease in December at the age of 85. His funeral took place at St Margaret's, Westminster on December 17th."
ee2b1f4dd3f4db90bc4cd2c5123b43c6,Sonny_Sharrock,heart attack,"On May 25, 1994, Sharrock passed away at the age of 53 in Ossining, New York due to a heart attack. His death occurred just as he was about to sign his first major label deal. He is survived by his second wife, Dannette Hill, and their daughter, Jasmyn Sharrock."
851f12fa24574d5f6ad689acc8d6a3bd,Romy_Schneider,Natural death due to cardiac arrest caused by a weakened heart.,"Romy Schneider began drinking excessively after the death of her son. However, her friend Claude Pétin stated that she had stopped drinking before her death and believed it was a natural death. Schneider was found dead in her Paris apartment on May 29, 1982. The examining magistrate determined that she died from cardiac arrest, possibly due to a weakened heart resulting from a previous kidney operation. Schneider's tombstone bears her birth name, Rosemarie Albach. At her funeral, notable guests included Jean-Claude Brialy, Michel Piccoli, Jean-Loup Dabadie, Jean Rochefort, Claude Sautet, Claude Lelouch, Gérard Depardieu, her brother, ex-husband, and Laurent Pétin. Alain Delon arranged for her son to be buried in the same grave shortly after."
b27670fccd1f07949d911937b085a09d,Vladimir_Ussachevsky,No relevant section found,No relevant section found
8353627c583d85ca01b986013c44583c,Les_Tremayne,heart failure,"Tremayne, whose full name is not provided, passed away on December 19, 2003, due to heart failure at the age of 90. He died at Saint John's Health Center in Santa Monica, California."
35e09508ef176b3d7068c2a07b58240c,Bess_Truman,No relevant section found,No relevant section found
19ef016c222f7936387e8ace448a4d07,Caroll_Spinney,The cause of death was not mentioned in the provided passage.,"Caroll Spinney had three children from his first marriage to Janice Spinney. They divorced in 1971. He was then married to his second wife, Debra Jean Gilroy, from 1979 until his death. In 2015, Spinney was diagnosed with dystonia, a neurological movement disorder. On November 8, 2019, he and Big Bird participated in a lighting ceremony where the day was named ""Caroll Spinney Day"" in New York City. Spinney passed away on December 8, 2019, at his home in Connecticut at the age of 85. He was surrounded by his wife and three children."
22a77b9cf1368b2403760d06210180b3,Sargent_Shriver,Alzheimer's disease,"Sargent Shriver was diagnosed with Alzheimer's disease in 2003. His daughter, Maria, published a children's book called ""What's Happening to Grandpa?"" in 2004 to help explain Alzheimer's to children and provide suggestions on how to support and show love to someone with the disease. In 2007, his son-in-law, California Governor Arnold Schwarzenegger, stated that Shriver's Alzheimer's had progressed to the point where he no longer recognized his wife. Maria Shriver discussed her father's worsening condition in a documentary segment in 2009, describing a moment when she decided to stop correcting his delusions. Shriver's wife of 56 years, Eunice, passed away in 2009. Shriver himself died in January 2011 at the age of 95. His family and President Barack Obama praised his commitment and contributions, and the director of the Peace Corps noted Shriver's impact as the founder and guiding light of the organization. He is buried alongside his wife in Centerville, Massachusetts."
